,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,candidate_bonica,politician_id,state_bonica,year_bonica,id_lt_bonica,score,state,candidate,year
168,florida,1.0,james bryan,Rep,,943.0,,2.0,,2014.0,32.0,26.0,james e. bryan,4723.0,florida,2014.0,16.0,0.9700629,,,
169,florida,20.0,jay bonner,Rep,,954.0,,2.0,,2014.0,17.0,27.0,jay bonner,8003.0,florida,2014.0,45.0,0.99999803,,,
170,florida,1.0,jeff miller,Rep,,957.0,M001144,13.0,,2014.0,33.0,28.0,jeff miller,2925.0,florida,2014.0,1.0,0.9999988,,,
171,florida,26.0,joe garcia,Rep,House,966.0,G000573,6.0,,2014.0,13.0,29.0,joe garcia,3087.0,florida,2014.0,61.0,0.99999857,,,
172,florida,23.0,joe kaufman,Rep,,967.0,,3.0,,2014.0,18.0,30.0,"joseph ""joe"" kaufman",3164.0,florida,2014.0,50.0,0.9712428,,,
173,florida,7.0,john mica,Rep,,971.0,M000689,10.0,,2014.0,35.0,31.0,john l. mica,2920.0,florida,2014.0,65.0,0.97837484,,,
174,florida,14.0,kathy castor,Rep,House,980.0,C001066,9.0,,2014.0,21.0,32.0,kathy castor,2754.0,florida,2014.0,46.0,0.99999624,,,
175,florida,22.0,lois frankel,Rep,House,994.0,F000462,7.0,,2014.0,26.0,33.0,lois frankel,3086.0,florida,2014.0,31.0,0.9999972,,,
176,florida,0.0,marco rubio,Sen,Senate,997.0,R000595,11.0,,2014.0,734.0,34.0,mario diaz-balart,2788.0,florida,2014.0,21.0,0.85367346,,,
177,florida,3.0,marihelen wheeler,Rep,,1001.0,,2.0,,2014.0,22.0,35.0,marihelen haddock wheeler,7997.0,florida,2014.0,43.0,0.94524133,,,
178,florida,25.0,mario diaz-balart,Rep,House,1002.0,D000600,14.0,,2014.0,13.0,36.0,mario diaz-balart,2788.0,florida,2014.0,21.0,0.9999978,,,
179,florida,13.0,michael levinson,Rep,,1014.0,,2.0,,2014.0,43.0,37.0,michael stephen levinson,3172.0,florida,2014.0,38.0,0.97254664,,,
180,florida,10.0,michael mckenna,Rep,,1015.0,,2.0,,2014.0,38.0,38.0,michael p. mckenna,3178.0,florida,2014.0,54.0,0.9844769,,,
181,florida,21.0,michael trout,Rep,,1017.0,,2.0,,2014.0,21.0,39.0,w. michael trout,4828.0,florida,2014.0,22.0,0.9534569,,,
182,florida,18.0,patrick murphy,Rep,House,1026.0,M001191,6.0,,2014.0,23.0,40.0,patrick murphy,3085.0,florida,2014.0,15.0,0.9999984,,,
183,florida,22.0,paul spain,Rep,,1028.0,,3.0,,2014.0,26.0,41.0,paul spain,3200.0,florida,2014.0,33.0,0.99999857,,,
184,florida,11.0,richard nugent,Rep,House,1039.0,N000185,3.0,,2014.0,48.0,42.0,richard b. nugent,2936.0,florida,2014.0,5.0,0.96006197,,,
185,florida,0.0,rick scott,Gov,,1040.0,S001217,10.0,,2014.0,748.0,43.0,rick scott,6506.0,florida,2014.0,67.0,0.99999833,,,
186,florida,6.0,ron desantis,Rep,House,1047.0,D000621,8.0,,2014.0,47.0,44.0,ron desantis,3084.0,florida,2014.0,10.0,0.9999977,,,
187,florida,2.0,steve southerland,Rep,House,1060.0,S001186,5.0,,2014.0,25.0,45.0,steve southerland ii,3012.0,florida,2014.0,2.0,0.97244483,,,
188,florida,21.0,ted deutch,Rep,,1064.0,D000610,5.0,,2014.0,21.0,46.0,ted deutch,2787.0,florida,2014.0,27.0,0.99999785,,,
189,florida,3.0,ted yoho,Rep,House,1065.0,Y000065,7.0,,2014.0,22.0,47.0,ted yoho,3083.0,florida,2014.0,41.0,0.99999785,,,
190,florida,17.0,tom rooney,Rep,,1066.0,R000583,7.0,,2014.0,24.0,48.0,thomas j. rooney,2975.0,florida,2014.0,52.0,0.94140404,,,
191,florida,16.0,vern buchanan,Rep,,1076.0,B001260,9.0,,2014.0,37.0,49.0,vern buchanan,2740.0,florida,2014.0,19.0,0.9999973,,,
192,florida,7.0,wesley neuman,Rep,,1080.0,,2.0,,2014.0,37.0,50.0,wesley ryan neuman,7998.0,florida,2014.0,64.0,0.9290807,,,
193,florida,17.0,will bronson,Rep,,1081.0,,2.0,,2014.0,24.0,51.0,william bronson,4721.0,florida,2014.0,51.0,0.93374264,,,
194,west virginia,1.0,alan b. mollohan,Rep,,3997.0,M000844,1.0,,2006.0,89.0,0.0,alan bowlby mollohan,14061.0,west virginia,2006.0,1.0,0.93896693,,,
195,west virginia,1.0,christopher wakim,Rep,,4002.0,,1.0,,2006.0,91.0,1.0,christopher wakim,16104.0,west virginia,2006.0,0.0,0.9999979,,,
196,west virginia,0.0,joe manchin iii,Gov,,4013.0,M001183,1.0,,2006.0,282.0,2.0,nick j. rahall ii,2960.0,west virginia,2006.0,4.0,0.8342223,,,
197,west virginia,0.0,"john d. rockefeller, iv",Sen,,4010.0,R000361,1.0,,2006.0,281.0,3.0,nick j. rahall ii,2960.0,west virginia,2006.0,4.0,0.81771725,,,
198,west virginia,0.0,john r. raese,Sen,,4014.0,,2.0,,2006.0,280.0,4.0,john raese,927.0,west virginia,2006.0,6.0,0.9534017,,,
199,west virginia,3.0,kim wolfe,Rep,,4016.0,,1.0,,2006.0,80.0,5.0,kim wolfe,16106.0,west virginia,2006.0,5.0,0.9991571,,,
200,west virginia,2.0,mike callaghan,Rep,,4021.0,,1.0,,2006.0,112.0,6.0,mike callaghan,16105.0,west virginia,2006.0,2.0,0.9999987,,,
201,west virginia,3.0,"nick j. rahall, ii",Rep,,4026.0,R000011,1.0,,2006.0,80.0,7.0,nick j. rahall ii,2960.0,west virginia,2006.0,4.0,0.99269325,,,
202,west virginia,0.0,robert c. byrd,Sen,,4031.0,B001210,2.0,,2006.0,282.0,8.0,robert c. byrd,296.0,west virginia,2006.0,7.0,0.9999974,,,
203,west virginia,2.0,shelley moore capito,Rep,House,1602.0,C001047,9.0,,2006.0,114.0,9.0,shelley moore capito,2708.0,west virginia,2006.0,3.0,0.999996,,,
204,new york,13.0,adriano espaillat,Rep,,2525.0,E000297,3.0,,2020.0,122.0,0.0,adriano espaillat,3554.0,new york,2020.0,44.0,0.99999887,,,
205,new york,14.0,alexandria ocasio-cortez,Rep,House,2529.0,O000172,1.0,,2020.0,85.0,1.0,alexandria ocasio-cortez,8936.0,new york,2020.0,39.0,0.99999964,,,
206,new york,0.0,andrew cuomo,Gov,,2536.0,,10.0,,2020.0,3705.0,2.0,andrew r. garbarino,10592.0,new york,2020.0,51.0,0.8538982,,,
207,new york,2.0,andrew garbarino,Rep,,2537.0,G000597,0.0,,2020.0,109.0,3.0,andrew r. garbarino,10592.0,new york,2020.0,51.0,0.972196,,,
208,new york,22.0,anthony brindisi,Rep,House,2540.0,B001308,1.0,,2020.0,174.0,4.0,anthony j. brindisi,8603.0,new york,2020.0,72.0,0.9838777,,,
209,new york,19.0,antonio delgado,Rep,House,263.0,D000630,1.0,,2020.0,152.0,5.0,antonio delgado,8599.0,new york,2020.0,29.0,0.99999714,,,
210,new york,26.0,brian higgins,Rep,House,1850.0,H001038,9.0,,2020.0,215.0,6.0,brian higgins,2847.0,new york,2020.0,41.0,1.000001,,,
211,new york,7.0,brian kelly,Rep,,2545.0,,0.0,FEC ID: H0NY07118,2020.0,114.0,7.0,brian w. kelly,10616.0,new york,2020.0,4.0,0.975075,,,
212,new york,12.0,carlos cano,Rep,,2547.0,,0.0,FEC ID: H0NY12209,2020.0,190.0,8.0,carlos santiago-cano,10572.0,new york,2020.0,25.0,0.9358642,,,
213,new york,12.0,carolyn maloney,Rep,,2548.0,M000087,9.0,,2020.0,191.0,9.0,carolyn b. maloney,2900.0,new york,2020.0,26.0,0.97876,,,
214,new york,10.0,cathy bernstein,Rep,,2549.0,,0.0,,2020.0,190.0,10.0,cathy bernstein,10568.0,new york,2020.0,63.0,0.9999986,,,
215,new york,18.0,chele farley,Rep,,2551.0,,0.0,,2020.0,137.0,11.0,chele farley,8584.0,new york,2020.0,8.0,0.99999744,,,
216,new york,27.0,chris jacobs,Rep,House,2555.0,J000020,0.0,,2020.0,156.0,12.0,christopher l. jacobs,9100.0,new york,2020.0,17.0,0.9575694,,,
217,new york,0.0,chuck schumer,Sen,,2550.0,S000148,6.0,,2020.0,3702.0,13.0,jerry nadler,2930.0,new york,2020.0,65.0,0.8361087,,,
218,new york,22.0,claudia tenney,Rep,House,2558.0,T000478,3.0,,2020.0,174.0,14.0,claudia tenney,3582.0,new york,2020.0,74.0,0.9999983,,,
219,new york,9.0,constantin jean-pierre,Rep,,2560.0,,0.0,FEC ID: H0NY09122,2020.0,137.0,15.0,constantin jean-pierre,10619.0,new york,2020.0,59.0,0.9999985,,,
220,new york,24.0,dana balter,Rep,,2565.0,,1.0,,2020.0,165.0,16.0,dana balter,8669.0,new york,2020.0,69.0,0.99999964,,,
221,new york,4.0,douglas tuman,Rep,,2580.0,,0.0,,2020.0,84.0,17.0,douglas tuman,10609.0,new york,2020.0,2.0,0.9999978,,,
222,new york,16.0,eliot engel,Rep,,2586.0,E000179,9.0,,2020.0,104.0,18.0,lee m. zeldin,3586.0,new york,2020.0,30.0,0.8620546,,,
223,new york,21.0,elise stefanik,Rep,,2589.0,S001196,6.0,,2020.0,128.0,19.0,elise m. stefanik,3579.0,new york,2020.0,67.0,0.9887001,,,
224,new york,20.0,elizabeth joy,Rep,,2591.0,,0.0,,2020.0,161.0,20.0,elizabeth l. joy,10594.0,new york,2020.0,11.0,0.9757386,,,
225,new york,8.0,garfield wallace,Rep,,2599.0,,0.0,FEC ID: H0NY08108,2020.0,134.0,21.0,garfield wallace,10617.0,new york,2020.0,7.0,0.9999996,,,
226,new york,25.0,george mitris,Rep,,2601.0,,0.0,,2020.0,197.0,22.0,george mitris,10598.0,new york,2020.0,34.0,1.0000008,,,
227,new york,3.0,george santos,Rep,House,2603.0,S001222,0.0,,2020.0,104.0,23.0,george a.d. santos,10605.0,new york,2020.0,54.0,0.9691492,,,
228,new york,6.0,grace meng,Rep,House,2605.0,M001188,9.0,,2020.0,93.0,24.0,grace meng,3114.0,new york,2020.0,24.0,0.99999636,,,
229,new york,5.0,gregory meeks,Rep,,2417.0,M001137,8.0,,2020.0,112.0,25.0,gregory w. meeks,2919.0,new york,2020.0,66.0,0.9732363,,,
230,new york,8.0,hakeem jeffries,Rep,House,2608.0,J000294,9.0,,2020.0,134.0,26.0,hakeem jeffries,3115.0,new york,2020.0,6.0,0.999997,,,
231,new york,2.0,jackie gordon,Rep,,2615.0,,0.0,,2020.0,109.0,27.0,jackie gordon,10589.0,new york,2020.0,50.0,1.0,,,
232,new york,16.0,jamaal bowman,Rep,House,2616.0,B001223,0.0,,2020.0,104.0,28.0,jamaal bowman,10581.0,new york,2020.0,48.0,1.0000007,,,
233,new york,10.0,jerry nadler,Rep,,2624.0,N000002,0.0,,2020.0,190.0,29.0,jerry nadler,2930.0,new york,2020.0,65.0,1.0000005,,,
234,new york,14.0,john cummings,Rep,,2633.0,,0.0,,2020.0,85.0,30.0,john c. cummings,10576.0,new york,2020.0,37.0,0.9773911,,,
235,new york,24.0,john katko,Rep,House,2640.0,K000386,6.0,,2020.0,165.0,31.0,john katko,3561.0,new york,2020.0,70.0,0.99999964,,,
236,new york,15.0,jose e. serrano,Rep,,2645.0,S000248,2.0,,2020.0,121.0,32.0,carlos santiago-cano,10572.0,new york,2020.0,25.0,0.8703399,,,
237,new york,25.0,joseph morelle,Rep,,2650.0,M001206,1.0,,2020.0,197.0,33.0,joseph d. morelle,8943.0,new york,2020.0,35.0,0.97553796,,,
238,new york,4.0,kathleen rice,Rep,,2652.0,R000602,5.0,,2020.0,84.0,34.0,kathleen rice,3571.0,new york,2020.0,1.0,0.99999785,,,
239,new york,0.0,kirsten gillibrand,Sen,Senate,2660.0,G000555,6.0,,2020.0,3704.0,35.0,elise m. stefanik,3579.0,new york,2020.0,67.0,0.844833,,,
240,new york,19.0,kyle van de water,Rep,,2661.0,,0.0,,2020.0,152.0,36.0,kyle van de water,10588.0,new york,2020.0,32.0,0.9999971,,,
241,new york,1.0,lee zeldin,Rep,,2662.0,Z000017,6.0,,2020.0,124.0,37.0,lee m. zeldin,3586.0,new york,2020.0,30.0,0.9634803,,,
242,new york,13.0,lovelynn gwinn,Rep,,2666.0,,0.0,,2020.0,122.0,38.0,lovelynn gwinn,10574.0,new york,2020.0,45.0,0.9999988,,,
243,new york,17.0,maureen mcardle-schulman,Rep,,2675.0,,0.0,,2020.0,114.0,39.0,maureen mcardle schulman,10884.0,new york,2020.0,21.0,0.98891044,,,
244,new york,11.0,max rose,Rep,House,2676.0,R000613,1.0,,2020.0,123.0,40.0,max n. rose,8932.0,new york,2020.0,47.0,0.9292564,,,
245,new york,17.0,mondaire jones,Rep,House,2688.0,J000306,0.0,,2020.0,114.0,41.0,mondaire l. jones,10582.0,new york,2020.0,19.0,0.97356963,,,
246,new york,1.0,nancy goroff,Rep,,2690.0,,0.0,,2020.0,124.0,42.0,nancy goroff,10319.0,new york,2020.0,31.0,0.99999714,,,
247,new york,27.0,nate mcmurray,Rep,,2692.0,,1.0,,2020.0,156.0,43.0,nate mcmurray,8946.0,new york,2020.0,16.0,0.99999905,,,
248,new york,11.0,nicole malliotakis,Rep,House,2695.0,M000317,0.0,,2020.0,123.0,44.0,nicole malliotakis,10570.0,new york,2020.0,46.0,0.99999905,,,
249,new york,17.0,nita lowey,Rep,,802.0,L000480,9.0,,2020.0,114.0,45.0,nancy goroff,10319.0,new york,2020.0,31.0,0.8461858,,,
250,new york,7.0,nydia velazquez,Rep,,2696.0,V000081,8.0,,2020.0,114.0,46.0,nydia m. velazquez,3029.0,new york,2020.0,3.0,0.9761313,,,
251,new york,15.0,patrick delices,Rep,,2698.0,,0.0,FEC ID: H0NY15202,2020.0,121.0,47.0,patrick delices,10578.0,new york,2020.0,14.0,0.9999972,,,
252,new york,16.0,patrick mcmanus,Rep,,2699.0,,0.0,FEC ID: H8NY15114,2020.0,104.0,48.0,patrick a. mcmanus,10580.0,new york,2020.0,49.0,0.94452286,,,
253,new york,20.0,paul tonko,Rep,House,1029.0,T000469,8.0,,2020.0,161.0,49.0,paul d. tonko,3024.0,new york,2020.0,12.0,0.9770503,,,
254,new york,2.0,peter t. king,Rep,House,2700.0,K000210,2.0,,2020.0,109.0,50.0,brian w. kelly,10616.0,new york,2020.0,4.0,0.8245579,,,
255,new york,26.0,ricky donovan,Rep,,2710.0,,0.0,FEC ID: H0NY26084,2020.0,215.0,51.0,ricky t. donovan,10601.0,new york,2020.0,42.0,0.97733676,,,
256,new york,15.0,ritchie torres,Rep,House,2711.0,T000486,0.0,,2020.0,121.0,52.0,ritchie torres,10883.0,new york,2020.0,13.0,0.9999995,,,
257,new york,18.0,sean patrick maloney,Rep,House,2722.0,M001185,5.0,,2020.0,137.0,53.0,sean patrick maloney,3116.0,new york,2020.0,10.0,1.0000007,,,
258,new york,21.0,tedra cobb,Rep,,2730.0,,1.0,,2020.0,128.0,54.0,tedra cobb,8941.0,new york,2020.0,68.0,0.9999992,,,
259,new york,23.0,tom reed,Rep,,2735.0,R000585,9.0,,2020.0,158.0,55.0,thomas reed,2962.0,new york,2020.0,61.0,0.9384775,,,
260,new york,3.0,tom suozzi,Rep,,2734.0,S001201,1.0,,2020.0,104.0,56.0,thomas r. suozzi,8226.0,new york,2020.0,53.0,0.9330857,,,
261,new york,6.0,tom zmich,Rep,,2737.0,,0.0,,2020.0,93.0,57.0,thomas zmich,10612.0,new york,2020.0,23.0,0.9542548,,,
262,new york,23.0,tracy mitrano,Rep,,2739.0,,1.0,,2020.0,158.0,58.0,tracy mitrano,8942.0,new york,2020.0,60.0,0.99999934,,,
263,new york,9.0,yvette clarke,Rep,,813.0,C001067,8.0,,2020.0,137.0,59.0,yvette d. clarke,2760.0,new york,2020.0,56.0,0.9776603,,,
264,new york,9.0,anthony weiner,Rep,,2541.0,W000792,4.0,,2009.0,13.0,0.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.79408747,,,
265,new york,27.0,brian higgins,Rep,House,1850.0,H001038,7.0,,2009.0,28.0,1.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.8296235,,,
266,new york,4.0,carolyn  mccarthy,Rep,,1101.0,M000309,1.0,,2009.0,15.0,2.0,scott murphy,8457.0,new york,2009.0,4.0,0.82063484,,,
267,new york,14.0,carolyn maloney,Rep,,2548.0,M000087,4.0,,2009.0,23.0,3.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.82007873,,,
268,new york,15.0,charles  rangel,Rep,,303.0,R000053,1.0,,2009.0,19.0,4.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.789361,,,
269,new york,0.0,"charles ellis ""chuck"" schumer",Sen,,2550.0,S000148,1.0,,2009.0,673.0,5.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.8051889,,,
270,new york,26.0,chris lee,Rep,,2556.0,L000568,1.0,,2009.0,31.0,6.0,scott murphy,8457.0,new york,2009.0,4.0,0.8051076,,,
271,new york,25.0,dan maffei,Rep,,1108.0,M001171,2.0,,2009.0,30.0,7.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.8245156,,,
272,new york,0.0,david alexander paterson,Gov,,2572.0,,1.0,,2009.0,673.0,8.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.8158221,,,
273,new york,10.0,ed towns,Rep,,2582.0,T000326,2.0,,2009.0,15.0,9.0,scott murphy,8457.0,new york,2009.0,4.0,0.7588171,,,
274,new york,17.0,eliot engel,Rep,,2586.0,E000179,4.0,,2009.0,16.0,10.0,scott murphy,8457.0,new york,2009.0,4.0,0.7975531,,,
275,new york,29.0,eric massa,Rep,,2593.0,M001173,2.0,,2009.0,46.0,11.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.7944865,,,
276,new york,5.0,gary ackerman,Rep,,2415.0,A000022,5.0,,2009.0,14.0,12.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.8056973,,,
277,new york,6.0,gregory meeks,Rep,,2417.0,M001137,5.0,,2009.0,17.0,13.0,scott murphy,8457.0,new york,2009.0,4.0,0.81732404,,,
278,new york,8.0,jerrold nadler,Rep,,2624.0,N000002,4.0,,2009.0,26.0,14.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.814407,,,
279,new york,19.0,john hall,Rep,House,2639.0,H001039,5.0,,2009.0,32.0,15.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.80633044,,,
280,new york,16.0,jose serrano,Rep,,2645.0,S000248,2.0,,2009.0,13.0,16.0,scott murphy,8457.0,new york,2009.0,4.0,0.80224043,,,
281,new york,7.0,joseph  crowley,Rep,,2647.0,C001038,1.0,,2009.0,12.0,17.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.80415773,,,
282,new york,0.0,kirsten e. gillibrand,Sen,,2660.0,G000555,5.0,,2009.0,666.0,18.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.8494843,,,
283,new york,28.0,louise slaughter,Rep,,2665.0,S000480,4.0,,2009.0,30.0,19.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.82766473,,,
284,new york,22.0,maurice hinchey,Rep,,1009.0,H000627,4.0,,2009.0,28.0,20.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.82297516,,,
285,new york,24.0,michael arcuri,Rep,House,1169.0,A000363,5.0,,2009.0,31.0,21.0,scott murphy,8457.0,new york,2009.0,4.0,0.8290365,,,
286,new york,13.0,michael mcmahon,Rep,,2679.0,M001174,2.0,,2009.0,23.0,22.0,scott murphy,8457.0,new york,2009.0,4.0,0.81458247,,,
287,new york,18.0,nita lowey,Rep,,802.0,L000480,4.0,,2009.0,20.0,23.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.8021908,,,
288,new york,12.0,nydia velazquez,Rep,,2696.0,V000081,3.0,,2009.0,8.0,24.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.82580453,,,
289,new york,21.0,paul tonko,Rep,House,1029.0,T000469,3.0,,2009.0,38.0,25.0,james nicholas tedisco,10127.0,new york,2009.0,3.0,0.80626965,,,
290,new york,3.0,pete king,Rep,,2700.0,K000210,1.0,,2009.0,26.0,26.0,scott murphy,8457.0,new york,2009.0,4.0,0.7842805,,,
291,new york,20.0,scott murphy,Rep,House,1901.0,M001178,2.0,,2009.0,24.0,27.0,scott murphy,8457.0,new york,2009.0,4.0,0.99999917,,,
292,new york,2.0,steve israel,Rep,House,2727.0,I000057,6.0,,2009.0,21.0,28.0,douglas hoffman,10059.0,new york,2009.0,1.0,0.8006498,,,
293,new york,1.0,tim  bishop,Rep,,2736.0,B001242,1.0,,2009.0,21.0,29.0,james nicholas tedisco,10127.0,new york,2009.0,3.0,0.79638076,,,
294,new york,23.0,vacant (formerly john mchugh),Rep,,-99.0,,1.0,,2009.0,1.0,30.0,scott murphy,8457.0,new york,2009.0,4.0,0.80366313,,,
295,new york,11.0,yvette clarke,Rep,,813.0,C001067,5.0,,2009.0,19.0,31.0,dierdre k. scozzafava,11328.0,new york,2009.0,2.0,0.81629527,,,
296,arkansas,0.0,asa hutchinson,Gov,,197.0,H001014,4.0,,2022.0,546.0,0.0,quintessa hathaway,17861.0,arkansas,2022.0,3.0,0.8209054,,,
297,arkansas,4.0,bruce westerman,Rep,,200.0,W000821,6.0,,2022.0,142.0,1.0,bruce westerman,3682.0,arkansas,2022.0,10.0,1.0,,,
298,arkansas,2.0,french hill,Rep,House,208.0,H001072,6.0,,2022.0,110.0,2.0,french hill,3676.0,arkansas,2022.0,5.0,1.0000002,,,
299,arkansas,0.0,john boozman,Sen,Senate,215.0,B001236,11.0,,2022.0,546.0,3.0,john boozman,376.0,arkansas,2022.0,13.0,1.0000002,,,
300,arkansas,4.0,john white,Rep,,4150.0,,0.0,,2022.0,142.0,4.0,john white,17863.0,arkansas,2022.0,8.0,0.9999999,,,
301,arkansas,3.0,lauren mallett-hays,Rep,,4151.0,,0.0,,2022.0,149.0,5.0,lauren mallett-hays,17862.0,arkansas,2022.0,0.0,1.0,,,
302,arkansas,1.0,monte hodges,Rep,,4152.0,,0.0,,2022.0,145.0,6.0,monte hodges,17860.0,arkansas,2022.0,6.0,0.99999994,,,
303,arkansas,0.0,natalie james,Sen,,4153.0,,0.0,,2022.0,545.0,7.0,natalie james,18465.0,arkansas,2022.0,11.0,1.0000002,,,
304,arkansas,2.0,quintessa hathaway,Rep,,4154.0,,0.0,,2022.0,110.0,8.0,quintessa hathaway,17861.0,arkansas,2022.0,3.0,1.0000001,,,
305,arkansas,1.0,rick crawford,Rep,House,228.0,C001087,11.0,,2022.0,144.0,9.0,rick crawford,2773.0,arkansas,2022.0,7.0,1.0000001,,,
306,arkansas,3.0,steve womack,Rep,House,233.0,W000809,11.0,,2022.0,149.0,10.0,steve womack,3045.0,arkansas,2022.0,2.0,1.0,,,
307,arkansas,0.0,tom cotton,Sen,Senate,235.0,C001095,6.0,,2022.0,545.0,11.0,john white,17863.0,arkansas,2022.0,8.0,0.83756465,,,
308,louisiana,6.0,bill cassidy,Rep,House,1664.0,C001075,2.0,,2011.0,31.0,0.0,ron r. ceasar,6066.0,louisiana,2011.0,1.0,0.80671823,,,
309,louisiana,0.0,bobby jindal,Gov,,1673.0,J000287,6.0,,2011.0,224.0,1.0,piyush amrit jindal,6475.0,louisiana,2011.0,9.0,0.88753957,,,
310,louisiana,2.0,cedric richmond,Rep,House,1677.0,R000588,11.0,,2011.0,20.0,2.0,david blanchard,11282.0,louisiana,2011.0,0.0,0.80750775,,,
311,louisiana,7.0,charles boustany,Rep,,1678.0,B001255,3.0,,2011.0,43.0,3.0,david blanchard,11282.0,louisiana,2011.0,0.0,0.8063664,,,
312,louisiana,0.0,david vitter,Sen,Senate,1682.0,V000127,12.0,,2011.0,221.0,4.0,david blanchard,11282.0,louisiana,2011.0,0.0,0.8254129,,,
313,louisiana,3.0,jeff landry,Rep,House,1693.0,L000574,3.0,,2011.0,37.0,5.0,david blanchard,11282.0,louisiana,2011.0,0.0,0.8072758,,,
314,louisiana,4.0,john c. fleming,Rep,,1698.0,F000456,1.0,,2011.0,24.0,6.0,scott lewis,11281.0,louisiana,2011.0,4.0,0.8220153,,,
315,louisiana,0.0,mary landrieu,Sen,,1709.0,L000550,9.0,,2011.0,220.0,7.0,david blanchard,11282.0,louisiana,2011.0,0.0,0.79701835,,,
316,louisiana,5.0,rodney alexander,Rep,House,1721.0,A000361,9.0,,2011.0,30.0,8.0,ron r. ceasar,6066.0,louisiana,2011.0,1.0,0.8409121,,,
317,louisiana,1.0,steve scalise,Rep,House,1725.0,S001176,11.0,,2011.0,34.0,9.0,scott lewis,11281.0,louisiana,2011.0,4.0,0.8381357,,,
318,alaska,0.0,bill walker,Gov,,75.0,,4.0,,2016.0,114.0,0.0,joe miller,351.0,alaska,2016.0,9.0,0.82321286,,,
319,alaska,0.0,dan sullivan,Sen,,76.0,S001198,4.0,,2016.0,113.0,1.0,ted gianoutsos,6358.0,alaska,2016.0,7.0,0.8240244,,,
320,alaska,1.0,don young,Rep,,78.0,Y000033,9.0,,2016.0,115.0,2.0,don young,3049.0,alaska,2016.0,1.0,1.0000002,,,
321,alaska,0.0,lisa murkowski,Sen,Senate,84.0,M001153,13.0,,2016.0,114.0,3.0,lisa murkowski,350.0,alaska,2016.0,8.0,1.0000004,,,
322,alaska,0.0,ray metcalfe,Sen,,87.0,,1.0,,2016.0,111.0,4.0,ray metcalfe,8184.0,alaska,2016.0,4.0,1.0000001,,,
323,alaska,1.0,steve lindbeck,Rep,,92.0,,1.0,,2016.0,115.0,5.0,steve lindbeck,8315.0,alaska,2016.0,0.0,1.0000001,,,
324,california,28.0,adam schiff,Rep,House,241.0,S001150,9.0,,2017.0,47.0,0.0,robert lee ahn,17412.0,california,2017.0,1.0,0.78161556,,,
325,california,47.0,alan lowenthal,Rep,House,247.0,L000579,9.0,,2017.0,31.0,1.0,robert lee ahn,17412.0,california,2017.0,1.0,0.8254788,,,
326,california,7.0,ami bera,Rep,House,250.0,B001287,9.0,,2017.0,53.0,2.0,jimmy gomez,8746.0,california,2017.0,0.0,0.7670872,,,
327,california,18.0,anna eshoo,Rep,,259.0,E000215,9.0,,2017.0,44.0,3.0,robert lee ahn,17412.0,california,2017.0,1.0,0.7866818,,,
328,california,13.0,barbara lee,Rep,House,272.0,L000551,9.0,,2017.0,32.0,4.0,robert lee ahn,17412.0,california,2017.0,1.0,0.81292254,,,
329,california,30.0,brad sherman,Rep,House,102.0,S000344,9.0,,2017.0,35.0,5.0,jimmy gomez,8746.0,california,2017.0,0.0,0.7837762,,,
330,california,48.0,dana rohrabacher,Rep,House,322.0,R000409,9.0,,2017.0,21.0,6.0,robert lee ahn,17412.0,california,2017.0,1.0,0.8057714,,,
331,california,49.0,darrell issa,Rep,House,328.0,I000056,14.0,,2017.0,17.0,7.0,robert lee ahn,17412.0,california,2017.0,1.0,0.78125095,,,
332,california,21.0,david valadao,Rep,,342.0,V000129,9.0,,2017.0,29.0,8.0,jimmy gomez,8746.0,california,2017.0,0.0,0.81655705,,,
333,california,22.0,devin nunes,Rep,House,348.0,N000181,9.0,,2017.0,33.0,9.0,jimmy gomez,8746.0,california,2017.0,0.0,0.8093401,,,
334,california,0.0,dianne feinstein,Sen,Senate,352.0,F000062,14.0,,2017.0,1816.0,10.0,robert lee ahn,17412.0,california,2017.0,1.0,0.769566,,,
335,california,6.0,doris matsui,Rep,House,353.0,M001163,9.0,,2017.0,38.0,11.0,jimmy gomez,8746.0,california,2017.0,0.0,0.77943385,,,
