state,district,candidate,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year,obs
arizona,1,Ann Kirkpatrick,Rep,House,99,K000368,9,,2015,21
arizona,2,Ann Kirkpatrick,Rep,House,99,K000368,2,,2012,1
arizona,2,Ann Kirkpatrick,Rep,House,99,K000368,2,,2018,216
arizona,2,Ann Kirkpatrick,Rep,House,99,K000368,2,,2019,70
arizona,2,Ann Kirkpatrick,Rep,House,99,K000368,2,,2020,252
arizona,2,Ann Kirkpatrick,Rep,House,99,K000368,2,,2021,129
arizona,4,Ann Kirkpatrick,Rep,,99,K000368,1,,2012,20
arizona,6,Ann Kirkpatrick,Rep,,99,K000368,1,,2012,1
arizona,6,Ann Kirkpatrick,Rep,,99,K000368,1,,2022,183
arizona,7,Ann Kirkpatrick,Rep,,99,K000368,1,,2012,1
arizona,3,Ben Quayle,Rep,House,100,Q000024,2,,2010,210
arizona,3,Ben Quayle,Rep,House,100,Q000024,2,,2011,63
arizona,6,Ben Quayle,Rep,,100,Q000024,2,,2012,48
arizona,6,Ben Quayle,Rep,,100,Q000024,2,,2012,138
arizona,7,Ben Quayle,Rep,,100,Q000024,2,,2012,1
arizona,7,Ben Quayle,Rep,,100,Q000024,2,,2012,3
arizona,8,Ben Quayle,Rep,,100,Q000024,2,,2012,11
arizona,8,Ben Quayle,Rep,,100,Q000024,2,,2012,17
arizona,9,Ben Quayle,Rep,,100,Q000024,2,,2012,20
arizona,9,Ben Quayle,Rep,,100,Q000024,2,,2012,41
arizona,0,Blake Masters,Sen,,4141,,0,,2022,1624
arizona,3,Bob Lord,Rep,,101,,1,,2008,58
arizona,4,Brad Sherman,Rep,,102,S000344,1,,2012,1
arizona,6,Brad Sherman,Rep,,102,S000344,1,,2012,1
arizona,2,Brandon Martin,Rep,,103,,0,,2020,252
arizona,8,Brian Baird,Rep,,104,B001229,1,,2012,1
arizona,8,Bruce Braley,Rep,,105,B001259,1,,2012,1
arizona,8,Charles Djou,Rep,,106,D000611,1,,2012,1
arizona,3,Daniel Wood,Rep,,107,,0,,2020,115
arizona,9,Dave Giles,Rep,,108,,1,,2016,197
arizona,9,Dave Giles,Rep,,108,,1,,2020,154
arizona,4,David Brill,Rep,,109,,1,,2018,201
arizona,1,David Schweikert,Rep,House,110,S001183,0,,2022,193
arizona,5,David Schweikert,Rep,House,110,S001183,3,,2008,55
arizona,5,David Schweikert,Rep,House,110,S001183,3,,2010,191
arizona,5,David Schweikert,Rep,House,110,S001183,3,,2011,63
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2012,92
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2014,44
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2012,208
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2013,48
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2014,172
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2015,52
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2016,196
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2017,50
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2018,192
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2019,63
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2020,163
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2021,66
arizona,6,David Schweikert,Rep,House,110,S001183,9,,2022,7
arizona,7,David Schweikert,Rep,,110,S001183,1,,2012,2
arizona,9,David Schweikert,Rep,,110,S001183,2,,2012,36
arizona,9,David Schweikert,Rep,,110,S001183,2,,2012,103
arizona,2,Dean Heller,Rep,,111,H001041,1,,2012,1
arizona,4,Dean Heller,Rep,,111,H001041,1,,2012,1
arizona,8,Debbie Lesko,Rep,House,112,L000589,1,,2018,217
arizona,8,Debbie Lesko,Rep,House,112,L000589,1,,2019,73
arizona,8,Debbie Lesko,Rep,House,112,L000589,1,,2020,193
arizona,8,Debbie Lesko,Rep,House,112,L000589,1,,2021,82
arizona,8,Debbie Lesko,Rep,House,112,L000589,1,,2022,174
arizona,4,Delina DiSanto,Rep,,113,,0,,2020,187
arizona,4,Don Karg,Rep,,114,,2,,2006,66
arizona,4,Don Karg,Rep,,114,,2,,2008,10
arizona,0,Doug Ducey,Gov,,115,,4,,2015,331
arizona,0,Doug Ducey,Gov,,115,,4,,2016,1495
arizona,0,Doug Ducey,Gov,,115,,4,,2017,436
arizona,0,Doug Ducey,Gov,,115,,4,,2018,1587
arizona,0,Doug Ducey,Gov,,115,,4,,2019,489
arizona,0,Doug Ducey,Gov,,115,,4,,2020,1463
arizona,0,Doug Ducey,Gov,,115,,4,,2021,703
arizona,0,Doug Ducey,Gov,,115,,4,,2022,1624
arizona,4,Douglas Lamborn,Rep,,116,L000564,1,,2012,1
arizona,2,"Duncan Hunter, Jr.",Rep,,359,H001048,1,,2012,1
arizona,4,Ed Pastor,Rep,House,117,P000099,6,,2006,67
arizona,4,Ed Pastor,Rep,House,117,P000099,6,,2007,20
arizona,4,Ed Pastor,Rep,House,117,P000099,6,,2008,27
arizona,4,Ed Pastor,Rep,House,117,P000099,6,,2009,36
arizona,4,Ed Pastor,Rep,House,117,P000099,6,,2010,118
arizona,4,Ed Pastor,Rep,House,117,P000099,6,,2011,45
arizona,5,Ed Pastor,Rep,,117,P000099,1,,2012,1
arizona,6,Ed Pastor,Rep,,117,P000099,2,,2012,1
arizona,6,Ed Pastor,Rep,,117,P000099,2,,2012,2
arizona,7,Ed Pastor,Rep,House,117,P000099,5,,2012,49
arizona,7,Ed Pastor,Rep,House,117,P000099,5,,2014,11
arizona,7,Ed Pastor,Rep,House,117,P000099,5,,2012,114
arizona,7,Ed Pastor,Rep,House,117,P000099,5,,2013,30
arizona,7,Ed Pastor,Rep,House,117,P000099,5,,2014,96
arizona,8,Ed Pastor,Rep,,117,P000099,2,,2012,2
arizona,8,Ed Pastor,Rep,,117,P000099,2,,2012,1
arizona,9,Ed Pastor,Rep,,117,P000099,2,,2012,8
arizona,9,Ed Pastor,Rep,,117,P000099,2,,2012,6
arizona,5,Edward Royce,Rep,,118,R000487,1,,2012,1
arizona,2,Eli Crane,Rep,House,4142,C001132,0,,2022,192
arizona,1,Ellen Simon,Rep,,119,,1,,2006,87
arizona,2,Elton Gallegly,Rep,,368,G000021,1,,2012,1
arizona,7,Eve Nunez,Rep,,121,,1,,2016,131
arizona,9,Frank Wolf,Rep,,3855,W000672,1,,2012,1
arizona,3,Gabriela Mercer,Rep,,123,,2,,2014,18
arizona,3,Gabriela Mercer,Rep,,123,,2,,2014,115
arizona,3,Gabriela Saucedo Mercer,Rep,,123,,2,,2012,32
arizona,3,Gabriela Saucedo Mercer,Rep,,123,,2,,2012,102
arizona,1,Gabrielle Giffords,Rep,,124,G000554,1,,2012,10
arizona,2,Gabrielle Giffords,Rep,,124,G000554,1,,2012,68
arizona,3,Gabrielle Giffords,Rep,,124,G000554,1,,2012,3
arizona,7,Gabrielle Giffords,Rep,,124,G000554,1,,2012,2
arizona,8,Gabrielle Giffords,Rep,House,124,G000554,6,,2006,147
arizona,8,Gabrielle Giffords,Rep,House,124,G000554,6,,2007,20
arizona,8,Gabrielle Giffords,Rep,House,124,G000554,6,,2008,118
arizona,8,Gabrielle Giffords,Rep,House,124,G000554,6,,2009,48
arizona,8,Gabrielle Giffords,Rep,House,124,G000554,6,,2010,239
arizona,8,Gabrielle Giffords,Rep,House,124,G000554,6,,2011,79
arizona,8,Gene Scharer,Rep,,125,,2,,2012,75
arizona,8,Gene Scharer,Rep,,125,,2,,2012,198
arizona,6,Glenn Fuller,Rep,,126,,1,Was disqualified before running in the general,2006,114
arizona,4,Greg Stanton,Rep,House,127,S001211,0,,2022,182
arizona,9,Greg Stanton,Rep,House,127,S001211,1,,2018,181
arizona,9,Greg Stanton,Rep,House,127,S001211,1,,2019,56
arizona,9,Greg Stanton,Rep,House,127,S001211,1,,2020,154
arizona,9,Greg Stanton,Rep,House,127,S001211,1,,2021,81
arizona,7,Gus Bilirakis,Rep,,128,B001257,1,,2012,1
arizona,5,Harold Mitchell,Rep,,129,M001167,1,,2010,190
arizona,5,Harry Mitchell,Rep,,129,M001167,4,,2006,160
arizona,5,Harry Mitchell,Rep,,129,M001167,4,,2007,21
arizona,5,Harry Mitchell,Rep,,129,M001167,4,,2008,72
arizona,5,Harry Mitchell,Rep,,129,M001167,4,,2009,41
arizona,6,Harry Mitchell,Rep,,129,M001167,1,,2012,24
arizona,9,Harry Mitchell,Rep,,129,M001167,1,,2012,32
arizona,3,Herb Paine,Rep,,130,,1,,2006,120
arizona,6,Hiral Tipirneni,Rep,,131,,0,,2020,163
arizona,8,Hiral Tipirneni,Rep,,131,,1,,2018,217
arizona,5,J.D. Hayworth,Rep,,132,,1,,2006,161
arizona,5,James Woods,Rep,,133,,2,,2014,30
arizona,5,James Woods,Rep,,133,,2,,2014,146
arizona,0,Jan Brewer,Gov,,134,,8,,2009,346
arizona,0,Jan Brewer,Gov,,134,,8,,2012,536
arizona,0,Jan Brewer,Gov,,134,,8,,2014,251
arizona,0,Jan Brewer,Gov,,134,,8,,2010,1510
arizona,0,Jan Brewer,Gov,,134,,8,,2011,495
arizona,0,Jan Brewer,Gov,,134,,8,,2012,1430
arizona,0,Jan Brewer,Gov,,134,,8,,2013,373
arizona,0,Jan Brewer,Gov,,134,,8,,2014,1425
arizona,4,Janet Contreras,Rep,,135,,1,,2010,119
arizona,0,Janet Napolitano,Gov,,136,,1,,2006,943
arizona,5,Javier Ramos,Rep,,4143,,0,,2022,147
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2012,532
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2014,246
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2012,1423
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2013,371
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2014,1408
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2015,331
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2016,1488
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2017,436
arizona,0,Jeff Flake,Sen,Senate,137,F000444,9,,2018,1587
arizona,1,Jeff Flake,Rep,,137,F000444,1,,2012,1
arizona,2,Jeff Flake,Rep,,137,F000444,1,,2012,1
arizona,4,Jeff Flake,Rep,,137,F000444,2,,2012,8
arizona,4,Jeff Flake,Rep,,137,F000444,2,,2012,37
arizona,5,Jeff Flake,Rep,,137,F000444,2,,2012,54
arizona,5,Jeff Flake,Rep,,137,F000444,2,,2012,154
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2006,115
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2007,29
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2008,84
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2009,44
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2012,1
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2010,210
arizona,6,Jeff Flake,Rep,House,137,F000444,7,,2011,61
arizona,9,Jeff Flake,Rep,,137,F000444,2,,2012,11
arizona,9,Jeff Flake,Rep,,137,F000444,2,,2012,13
arizona,2,Jeff Miller,Rep,,957,M001144,1,,2012,1
arizona,3,Jeff Zink,Rep,,4144,,0,,2022,133
arizona,8,Jesse Kelly,Rep,,139,,1,,2010,242
arizona,1,Jevin Hodge,Rep,,4145,,0,,2022,193
arizona,0,Jim Pederson,Sen,,140,,1,,2006,939
arizona,5,Joan Greene,Rep,,141,,1,,2018,180
arizona,5,Joan Greene,Rep,,141,,1,,2020,156
arizona,7,Joe Cobb,Rep,,142,,2,,2014,11
arizona,7,Joe Cobb,Rep,,142,,2,,2014,91
arizona,8,Joe DeVivo,Rep,,143,,1,,2016,190
arizona,3,John B. Shadegg,Rep,House,144,S000275,2,,2006,119
arizona,3,John B. Shadegg,Rep,House,144,S000275,2,,2008,77
arizona,0,John McCain,Sen,,145,M000303,12,,2006,941
arizona,0,John McCain,Sen,,145,M000303,12,,2007,195
arizona,0,John McCain,Sen,,145,M000303,12,,2012,531
arizona,0,John McCain,Sen,,145,M000303,12,,2014,245
arizona,0,John McCain,Sen,,145,M000303,12,,2010,714
arizona,0,John McCain,Sen,,145,M000303,12,,2011,494
arizona,0,John McCain,Sen,,145,M000303,12,,2012,1424
arizona,0,John McCain,Sen,,145,M000303,12,,2013,367
arizona,0,John McCain,Sen,,145,M000303,12,,2014,1412
arizona,0,John McCain,Sen,,145,M000303,12,,2015,331
arizona,0,John McCain,Sen,,145,M000303,12,,2016,1497
arizona,0,John McCain,Sen,,145,M000303,12,,2017,436
arizona,0,"John McCain, III",Sen,,145,M000303,1,,2010,791
arizona,3,John Shadegg,Rep,,144,S000275,3,,2007,26
arizona,3,John Shadegg,Rep,,144,S000275,3,,2009,40
arizona,3,John Shadegg,Rep,,144,S000275,3,,2010,211
arizona,6,John Shadegg,Rep,,144,S000275,1,,2012,45
arizona,8,John Shadegg,Rep,,144,S000275,1,,2012,9
arizona,9,John Shadegg,Rep,,144,S000275,1,,2012,19
arizona,0,"John Sidney McCain, III",Sen,,145,M000303,1,,2009,353
arizona,2,John Thrasher,Rep,,146,,3,,2006,143
arizona,2,John Thrasher,Rep,,146,,3,,2008,39
arizona,2,John Thrasher,Rep,,146,,3,,2010,259
arizona,6,John W. Williamson,Rep,,147,,1,,2016,193
arizona,6,John Williamson,Rep,,147,,2,,2014,43
arizona,6,John Williamson,Rep,,147,,2,,2014,170
arizona,4,Johnnie Elbert Robinson,Rep,,148,,2,,2012,35
arizona,4,Johnnie Elbert Robinson,Rep,,148,,2,,2012,163
arizona,3,Jon Hulburd,Rep,,149,,1,,2010,205
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2006,933
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2007,183
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2008,599
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2012,530
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2010,1499
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2011,492
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2012,1415
arizona,0,Jon Kyl,Sen,,150,K000352,8,,2018,1586
arizona,0,Jon Llewelyn Kyl,Sen,,150,K000352,1,,2009,350
arizona,1,Jonathan Paton,Rep,,151,,2,,2012,42
arizona,1,Jonathan Paton,Rep,,151,,2,,2012,107
arizona,7,Joseph Sweeney,Rep,,152,,1,,2008,12
arizona,7,Josh Barnett,Rep,,153,,0,,2020,121
arizona,6,Juan Ciscomani,Rep,House,4146,C001133,0,,2022,235
arizona,4,Kelly Cooper,Rep,,4147,,0,,2022,182
arizona,6,Kirsten Engel,Rep,,4148,,0,,2022,234
arizona,0,Kyrsten Sinema,Sen,Senate,154,S001191,1,,2018,1586
arizona,0,Kyrsten Sinema,Sen,Senate,154,S001191,1,,2019,490
arizona,0,Kyrsten Sinema,Sen,Senate,154,S001191,1,,2020,1462
arizona,0,Kyrsten Sinema,Sen,Senate,154,S001191,1,,2021,703
arizona,0,Kyrsten Sinema,Sen,Senate,154,S001191,1,,2022,1625
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2012,71
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2014,29
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2012,162
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2013,45
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2014,157
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2015,42
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2016,198
arizona,9,Kyrsten Sinema,Rep,House,154,S001191,8,,2017,52
arizona,2,Lea Marquez Peterson,Rep,,155,,1,,2018,216
arizona,0,Len Munsil,Gov,,156,,1,,2006,934
arizona,4,Leonard Boswell,Rep,,157,B000652,1,,2012,1
arizona,7,Luis Pozzolo,Rep,,4149,,0,,2022,180
arizona,0,Mark Kelly,Sen,,158,K000377,0,,2020,1463
arizona,0,Mark Kelly,Sen,,158,K000377,0,,2021,703
arizona,0,Mark Kelly,Sen,,158,K000377,0,,2022,1623
arizona,0,Martha McSally,Sen,Senate,159,M001197,1,,2018,1586
arizona,0,Martha McSally,Sen,Senate,159,M001197,1,,2019,490
arizona,0,Martha McSally,Sen,Senate,159,M001197,1,,2020,1463
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2012,84
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2014,34
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2012,205
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2014,229
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2015,48
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2016,208
arizona,2,Martha McSally,Rep,House,159,M001197,7,,2017,56
arizona,2,MarthaMartha McSally,Rep,,159,M001197,1,,2017,2
arizona,3,Martin Heinrich,Rep,,529,H001046,1,,2012,1
arizona,2,Matt Heinz,Rep,,160,,1,,2016,206
arizona,6,Matt Jette,Rep,,161,,2,,2012,72
arizona,6,Matt Jette,Rep,,161,,2,,2012,199
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2012,54
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2014,30
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2012,154
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2013,30
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2014,148
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2015,38
arizona,5,Matt Salmon,Rep,,162,S000018,7,,2016,141
arizona,2,Michael Castle,Rep,,163,C000243,1,,2012,1
arizona,8,Michael Muscato,Rep,,164,,0,,2020,193
arizona,2,Mike Coffman,Rep,,165,C001077,1,,2012,1
arizona,4,Mike Weisser,Rep,,166,,2,,2014,23
arizona,4,Mike Weisser,Rep,,166,,2,,2014,190
arizona,4,Mikel Weisser,Rep,,166,,1,,2016,185
arizona,5,Morgan Spencer,Rep,,184,,2,,2012,18
arizona,5,Morgan Spencer,Rep,,184,,2,,2012,7
arizona,3,Nick Pierson,Rep,,168,,1,,2018,116
arizona,1,Paul Babeu,Rep,,169,,1,,2016,110
arizona,1,Paul Gosar,Rep,House,170,G000565,4,,2012,18
arizona,1,Paul Gosar,Rep,House,170,G000565,4,,2010,149
arizona,1,Paul Gosar,Rep,House,170,G000565,4,,2011,52
arizona,1,Paul Gosar,Rep,House,170,G000565,4,,2012,67
arizona,2,Paul Gosar,Rep,,170,G000565,1,,2012,1
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2012,71
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2014,23
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2012,167
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2013,47
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2014,188
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2015,41
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2016,186
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2017,53
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2018,202
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2019,62
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2020,187
arizona,4,Paul Gosar,Rep,House,170,G000565,9,,2021,85
arizona,6,Paul Gosar,Rep,,170,G000565,0,,2022,1
arizona,7,Paul Gosar,Rep,,170,G000565,1,,2012,1
arizona,8,Paul Gosar,Rep,,170,G000565,1,,2012,1
arizona,9,Paul Gosar,Rep,House,170,G000565,1,,2012,1
arizona,9,Paul Gosar,Rep,House,170,G000565,1,,2022,189
arizona,4,Phil Hare,Rep,,171,H001040,1,,2012,1
arizona,8,Randy Graf,Rep,,172,,1,,2006,146
arizona,1,Raul Grijalva,Rep,,173,G000551,2,,2012,3
arizona,1,Raul Grijalva,Rep,,173,G000551,2,,2012,9
arizona,2,Raul Grijalva,Rep,,173,G000551,2,,2012,12
arizona,2,Raul Grijalva,Rep,,173,G000551,2,,2012,21
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2012,41
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2014,18
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2012,107
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2013,35
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2014,115
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2015,30
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2016,135
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2017,46
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2018,116
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2019,49
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2020,115
arizona,3,Raul Grijalva,Rep,,173,G000551,9,,2021,55
arizona,4,Raul Grijalva,Rep,,173,G000551,2,,2012,3
arizona,4,Raul Grijalva,Rep,,173,G000551,2,,2012,15
arizona,6,Raul Grijalva,Rep,,173,G000551,1,,2012,1
arizona,6,Raul Grijalva,Rep,,173,G000551,1,,2022,1
arizona,7,Raul Grijalva,Rep,,173,G000551,4,,2008,42
arizona,7,Raul Grijalva,Rep,,173,G000551,4,,2009,41
arizona,7,Raul Grijalva,Rep,,173,G000551,4,,2010,133
arizona,7,Raul Grijalva,Rep,,173,G000551,4,,2011,43
arizona,7,Raul Grijalva,Rep,,173,G000551,4,,2022,180
arizona,8,Raul Grijalva,Rep,,173,G000551,1,,2012,1
arizona,7,Raul M. Grijalva,Rep,,173,G000551,1,,2006,93
arizona,7,Raúl Grijalva,Rep,,173,G000551,1,,2007,8
arizona,6,Rebecca Schneider,Rep,,174,,2,,2008,32
arizona,6,Rebecca Schneider,Rep,,174,,2,,2010,207
arizona,0,Richard Carmona,Sen,,175,,2,,2012,530
arizona,0,Richard Carmona,Sen,,175,,2,,2012,1423
arizona,1,Rick Renzi,Rep,House,176,R000574,3,,2006,88
arizona,1,Rick Renzi,Rep,House,176,R000574,3,,2007,16
arizona,1,Rick Renzi,Rep,House,176,R000574,3,,2008,52
arizona,0,Rodney Glassman,Sen,,177,,1,,2010,1483
arizona,1,Ron Barber,Rep,,178,B001279,2,,2012,11
arizona,1,Ron Barber,Rep,,178,B001279,2,,2012,29
arizona,2,Ron Barber,Rep,House,178,B001279,5,,2012,119
arizona,2,Ron Barber,Rep,House,178,B001279,5,,2014,34
arizona,2,Ron Barber,Rep,House,178,B001279,5,,2012,210
arizona,2,Ron Barber,Rep,House,178,B001279,5,,2013,64
arizona,2,Ron Barber,Rep,House,178,B001279,5,,2014,228
arizona,3,Ron Barber,Rep,,178,B001279,2,,2012,2
arizona,3,Ron Barber,Rep,,178,B001279,2,,2012,4
arizona,7,Ron Drake,Rep,,179,,1,,2006,92
arizona,3,Ruben Gallego,Rep,House,180,G000574,0,,2022,133
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2014,11
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2014,90
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2015,17
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2016,130
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2017,47
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2018,155
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2019,29
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2020,121
arizona,7,Ruben Gallego,Rep,House,180,G000574,6,,2021,75
arizona,7,Ruth McClung,Rep,,181,,1,,2010,131
arizona,7,Scott Fistler,Rep,,182,,2,,2012,35
arizona,7,Scott Fistler,Rep,,182,,2,,2012,112
arizona,5,Scott Garrett,Rep,,183,G000548,1,,2012,1
arizona,5,Spencer Morgan,Rep,,184,,2,,2012,35
arizona,5,Spencer Morgan,Rep,,184,,2,,2012,145
arizona,9,Steve Ferrara,Rep,,185,,1,,2018,181
arizona,1,Sydney Hay,Rep,,186,,1,,2008,43
arizona,5,Talia Fuentes,Rep,,187,,1,,2016,143
arizona,9,Thomas Latham,Rep,,188,L000111,1,,2012,1
arizona,1,Tiffany Shedd,Rep,,189,,0,,2020,122
arizona,8,"Timothy S. ""Tim"" Bee",Rep,,190,,1,,2008,108
arizona,1,Tom O'Halleran,Rep,,191,O000171,3,,2016,110
arizona,1,Tom O'Halleran,Rep,,191,O000171,3,,2017,31
arizona,1,Tom O'Halleran,Rep,,191,O000171,3,,2018,126
arizona,1,Tom O'Halleran,Rep,,191,O000171,3,,2019,38
arizona,1,Tom O'Halleran,Rep,,191,O000171,3,,2020,122
arizona,1,Tom O'Halleran,Rep,,191,O000171,3,,2021,62
arizona,2,Tom O'Halleran,Rep,,191,O000171,0,,2022,192
arizona,6,Tom O'Halleran,Rep,,191,O000171,0,,2022,42
arizona,1,Trent Franks,Rep,,192,F000448,1,,2012,1
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2006,144
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2007,34
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2008,87
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2009,61
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2012,1
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2010,265
arizona,2,Trent Franks,Rep,House,192,F000448,7,,2011,87
arizona,3,Trent Franks,Rep,,192,F000448,2,,2012,5
arizona,3,Trent Franks,Rep,,192,F000448,2,,2012,8
arizona,4,Trent Franks,Rep,,192,F000448,2,,2012,27
arizona,4,Trent Franks,Rep,,192,F000448,2,,2012,62
arizona,6,Trent Franks,Rep,,192,F000448,1,,2012,1
arizona,7,Trent Franks,Rep,,192,F000448,2,,2012,2
arizona,7,Trent Franks,Rep,,192,F000448,2,,2012,2
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2012,118
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2014,39
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2012,205
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2013,50
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2014,196
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2015,42
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2016,191
arizona,8,Trent Franks,Rep,House,192,F000448,8,,2017,48
arizona,9,Vernon Parker,Rep,,193,,2,,2012,71
arizona,9,Vernon Parker,Rep,,193,,2,,2012,163
arizona,1,Wendy Rogers,Rep,,194,,1,,2018,126
arizona,9,Wendy Rogers,Rep,,194,,2,,2014,30
arizona,9,Wendy Rogers,Rep,,194,,2,,2014,158
arizona,8,Zoe Lofgren,Rep,,680,L000397,1,,2012,1
arkansas,2,"Allen Boyd, Jr.",Rep,,195,B000716,1,,2012,1
arkansas,2,Andy Mayberry,Rep,,196,,1,,2006,87
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2015,151
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2016,533
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2017,165
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2018,521
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2019,157
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2020,536
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2021,221
arkansas,0,Asa Hutchinson,Gov,,197,H001014,4,,2022,546
arkansas,4,Beth Rankin,Rep,,198,,1,,2010,90
arkansas,0,Blanche L. Lincoln,Sen,,199,L000035,2,,2006,351
arkansas,0,Blanche L. Lincoln,Sen,,199,L000035,2,,2008,280
